BEGIN	1756837589.8749223
EXEC	/work1/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/build	/usr/bin/cmake -E env --unset=ROCM_PATH --unset=ROCM_DIR --unset=HIP_PATH --unset=HIP_DIR -- /usr/bin/cmake -GNinja -B/work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/build -S/work/grodgers/git/tr_aomp/TheRock/compiler/amd-llvm/amd/comgr -DCMAKE_BUILD_TYPE=Release -DCMAKE_INSTALL_PREFIX=/work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/stage -DTHEROCK_STAGE_INSTALL_ROOT=/work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/stage -DCMAKE_TOOLCHAIN_FILE=/work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/_toolchain.cmake -DCMAKE_PROJECT_TOP_LEVEL_INCLUDES=/work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/_init.cmake -DCOMGR_DISABLE_SPIRV=ON -DTHEROCK_HIP_MAJOR_VERSION=7 -DTHEROCK_HIP_MINOR_VERSION=1
0.0	Comgr Version: 3.0.0
0.0	-- Sub-project PKG_CONFIG_PATH: /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zlib/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zstd/build/stage/lib/rocm_sysdeps/lib/pkgconfig:
0.0	-- Resolving packages from super-project: ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM
0.1	-- The C compiler identification is GNU 13.3.0
0.2	-- The CXX compiler identification is GNU 13.3.0
0.2	-- Detecting C compiler ABI info
0.3	-- Detecting C compiler ABI info - done
0.3	-- Check for working C compiler: /usr/bin/cc - skipped
0.3	-- Detecting C compile features
0.3	-- Detecting C compile features - done
0.3	-- Detecting CXX compiler ABI info
0.5	-- Detecting CXX compiler ABI info - done
0.5	-- Check for working CXX compiler: /usr/bin/c++ - skipped
0.5	-- Detecting CXX compile features
0.5	-- Detecting CXX compile features - done
0.5	-- Resolving super-project find_package(AMDDeviceLibs REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/AMDDeviceLibs)
0.5	-- Resolving super-project find_package(Clang REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/clang)
0.5	-- Resolving super-project find_package(LLVM 22.0.0 EXACT REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/llvm)
0.5	-- Resolving system find_package(LibEdit) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.5	-- Resolving system find_package(PkgConfig) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.6	-- Looking for histedit.h
0.7	-- Looking for histedit.h - found
0.7	-- Found LibEdit: /usr/include (found version "2.11") 
0.7	-- Resolving super-project find_package(ZLIB BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zlib/build/dist/lib/rocm_sysdeps/lib/cmake/ZLIB)
0.7	-- Resolving super-project find_package(zstd BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zstd/build/dist/lib/rocm_sysdeps/lib/cmake/zstd)
0.7	-- Resolving system find_package(Threads) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.7	-- Performing Test CMAKE_HAVE_LIBC_PTHREAD
0.7	-- Performing Test CMAKE_HAVE_LIBC_PTHREAD - Success
0.7	-- Found Threads: TRUE  
0.8	-- Resolving super-project find_package(LLD REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/lld)
0.8	-- Resolving super-project find_package(LLVM 22.0.0 EXACT REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/llvm)
0.8	-- Resolving system find_package(LibEdit) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.8	-- Resolving system find_package(PkgConfig) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.8	-- Resolving super-project find_package(ZLIB BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zlib/build/dist/lib/rocm_sysdeps/lib/cmake/ZLIB)
0.8	-- Resolving super-project find_package(zstd BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zstd/build/dist/lib/rocm_sysdeps/lib/cmake/zstd)
0.8	
0.8	------------LLVM_DIR: /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/llvm
0.8	---LLVM_INCLUDE_DIRS: /work1/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/include
0.8	---LLVM_LIBRARY_DIRS: /work1/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib
0.8	-----------Clang_DIR: /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/clang
0.8	--CLANG_INCLUDE_DIRS: /work1/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/include
0.8	----LLD_INCLUDE_DIRS: /work1/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/include
0.8	---AMDDeviceLibs_DIR: /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/AMDDeviceLibs
0.8	----COMGR_GIT_COMMIT: c40810bd0a8d
0.8	----COMGR_GIT_BRANCH: amd-staging
0.8	
0.8	-- Comgr SPIRV Disabled
0.8	-- Resolving super-project find_package(Clang REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/clang)
0.8	-- Resolving super-project find_package(LLVM 22.0.0 EXACT REQUIRED CONFIG BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-llvm/dist/lib/llvm/lib/cmake/llvm)
0.8	-- Resolving system find_package(LibEdit) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.8	-- Resolving system find_package(PkgConfig) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
0.8	-- Resolving super-project find_package(ZLIB BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zlib/build/dist/lib/rocm_sysdeps/lib/cmake/ZLIB)
0.8	-- Resolving super-project find_package(zstd BYPASS_PROVIDER NO_DEFAULT_PATH PATHS /work/grodgers/git/tr_aomp/TheRock/build/third-party/sysdeps/linux/zstd/build/dist/lib/rocm_sysdeps/lib/cmake/zstd)
0.9	-- Resolving system find_package(Python3) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
1.0	-- Found Python3: /work/grodgers/git/tr_aomp/TheRock/.venv/bin/python3 (found version "3.12.3") found components: Interpreter 
1.0	-- Resolving system find_package(Threads) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;ROCmCMakeBuildTools;ROCM)
1.0	-- Versioned comgr suffix: 0701
1.0	-- Configuring done (1.0s)
1.0	-- Generating done (0.0s)
1.0	CMake Warning:
1.0	  Manually-specified variables were not used by the project:
1.0	
1.0	    THEROCK_STAGE_INSTALL_ROOT
1.0	
1.0	
1.0	-- Build files have been written to: /work/grodgers/git/tr_aomp/TheRock/build/compiler/amd-comgr/build
END	1756837590.9295633	1.0546410083770752
