BEGIN	1756496086.3697338
EXEC	/work1/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/build	/usr/bin/cmake --install /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so.1.0
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so.1
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so.1.0" to "$ORIGIN:$ORIGIN/rocm_sysdeps/lib"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so.1.0
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so.1
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/librocm_smi64.so
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/include/rocm_smi/rocm_smi.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/include/rocm_smi/rocm_smi64Config.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/include/rocm_smi/kfd_ioctl.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/libexec/rocm_smi/rsmiBindingsInit.py
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/libexec/rocm_smi/rsmiBindings.py
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/libexec/rocm_smi/rocm_smi.py
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/bin/rocm-smi
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so.1.0
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so.1
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so.1.0" to "$ORIGIN:$ORIGIN/rocm_sysdeps/lib"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so.1.0
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so.1
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/liboam.so
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/include/oam/oam_mapi.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/include/oam/amd_oam.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/cmake/rocm_smi/rocm_smi-config.cmake
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/cmake/rocm_smi/rocm_smi-config-version.cmake
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/cmake/rocm_smi/rocm_smiTargets.cmake
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/lib/cmake/rocm_smi/rocm_smiTargets-release.cmake
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/base/rocm_smi_lib/stage/share/doc/rocm-smi-lib/LICENSE.txt
END	1756496086.392016	0.022282123565673828
