BEGIN	1756837644.1501045
EXEC	/work1/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/build	/usr/bin/cmake --install /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctx.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_ext.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_hip.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_hcc.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_hsa.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_roctx.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/roctracer_plugin.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/ext/prof_protocol.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/hip_ostream_ops.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/hsa_prof_str.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/include/roctracer/hsa_ostream_ops.h
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so.4.1.0
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so.4
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so.4.1.0" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so.4.1.0
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so.4
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctracer64.so
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so.4.1.0
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so.4
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so.4.1.0" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN"
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so.4.1.0
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so.4
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/libroctx64.so
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/roctracer/libroctracer_tool.so
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/roctracer/libroctracer_tool.so" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN"
0.0	-- Up-to-date: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/roctracer/libroctracer_tool.so
0.0	-- Installing: /work/grodgers/git/tr_aomp/TheRock/build/profiler/roctracer/stage/lib/roctracer/libhip_stats.so
