BEGIN	1757698265.3400552
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/share/doc/rocsparse/LICENSE.md
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse.f90
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse_enums.f90
0.0	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include
0.0	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse-auxiliary.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse_bfloat16.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse-version.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/rocsparse-types.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/internal
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/internal/rocsparse-util.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/rocSPARSE/stage/include/rocsparse/internal/rocsparse-extra.h
