BEGIN	1757693406.0879364
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/third-party/Catch2/build	/usr/bin/cmake -E env --unset=ROCM_PATH --unset=ROCM_DIR --unset=HIP_PATH --unset=HIP_DIR -- /usr/bin/cmake --build /work/grodgers/git/tr-aomp/TheRock/build/third-party/Catch2/build
0.1	[1/109] cd /work/grodgers/git/tr-aomp/TheRock/build/third-party/Catch2/build && /usr/bin/cmake -E rm -f /work/grodgers/git/tr-aomp/TheRock/build/third-party/Catch2/stamp/stage.stamp
0.1	[2/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_errno_guard.cpp.o
0.1	[3/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_context.cpp.o
0.1	[4/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/generators/catch_generator_exception.cpp.o
0.1	[5/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/catch_totals.cpp.o
0.1	[6/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_getenv.cpp.o
0.1	[7/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o
0.1	[8/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/catch_chronometer.cpp.o
0.1	[9/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_benchmark_function.cpp.o
0.1	[10/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/catch_timer.cpp.o
0.1	[11/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_uncaught_exceptions.cpp.o
0.1	[12/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/interfaces/catch_interfaces_testcase.cpp.o
0.2	[13/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o
0.2	[14/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_floating_point_helpers.cpp.o
0.2	[15/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o
0.2	[16/109] Building CXX object src/CMakeFiles/Catch2.dir/catch2/interfaces/catch_interfaces_registry_hub.cpp.o
