BEGIN	1757694058.790549
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_sort.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_histogram.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_store_func.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_radix_sort.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_scan.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_shuffle.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/config.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_radix_rank.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_load_func.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_adjacent_difference.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/block_exchange.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/detail
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/detail/block_reduce_warp_reduce.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/detail/block_radix_rank_match.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/detail/block_scan_reduce_then_scan.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/rocPRIM/stage/include/rocprim/block/detail/block_sort_merge.hpp
