BEGIN	1757697404.8670223
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt-export.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt_float8.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt-ext.hpp
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt-ext-op.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt-types.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt/hipblaslt-version.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt-export.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/include/hipblaslt-version.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/libhipblaslt.so.1.1
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/libhipblaslt.so.1
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/libhipblaslt.so.1.1" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN:$ORIGIN/host-math/lib"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/libhipblaslt.so
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/cmake/hipblaslt/hipblaslt-targets.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/cmake/hipblaslt/hipblaslt-targets-release.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/cmake/hipblaslt/hipblaslt-config.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/cmake/hipblaslt/hipblaslt-config-version.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library/TensileLibrary_HH_HH_GG_UA_Type_HH_HPA_Contraction_l_Ailk_Bjlk_Cijk_Dijk_gfx908.co
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library/TensileLibrary_HH_SH_HA_Bias_SAV_UA_Type_HS_HPA_ExperimentalStreamK_Contraction_l_Ailk_Bljk_Cijk_Dijk_CU228_gfx942.co
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library/TensileLibrary_HH_HF8N_HA_Bias_SAV_UA_Type_HH_HPA_Contraction_l_Alik_Bjlk_Cijk_Dijk_gfx942.co
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library/TensileLibrary_B8NB8N_BB8N_HA_Bias_SAV_UA_Type_B8NB_HPA_ExperimentalStreamK_Contraction_l_Ailk_Bljk_Cijk_Dijk_CU228_gfx942.dat
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/math-libs/BLAS/hipBLASLt/stage/lib/hipblaslt/library/TensileLibrary_HH_SH_GG_UA_Type_HS_HPA_Contraction_l_Ailk_Bjlk_Cijk_Dijk_gfx908.dat
