BEGIN	1757694055.1639163
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/build	/usr/bin/cmake -E env --unset=ROCM_PATH --unset=ROCM_DIR --unset=HIP_PATH --unset=HIP_DIR -- /usr/bin/cmake -GNinja -B/work/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/build -S/work/grodgers/git/tr-aomp/TheRock/rocm-systems/projects/rocprofiler-sdk -DCMAKE_BUILD_TYPE=Release -DCMAKE_INSTALL_PREFIX=/work/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/stage -DTHEROCK_STAGE_INSTALL_ROOT=/work/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/stage -DCMAKE_TOOLCHAIN_FILE=/work/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/_toolchain.cmake -DCMAKE_PROJECT_TOP_LEVEL_INCLUDES=/work/grodgers/git/tr-aomp/TheRock/build/profiler/rocprofiler-sdk/_init.cmake -DHIP_PLATFORM=amd
0.0	-- Sub-project PKG_CONFIG_PATH: /work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/zlib/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/zstd/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/bzip2/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/elfutils/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/libdrm/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/numactl/build/stage/lib/rocm_sysdeps/lib/pkgconfig:/work/grodgers/git/tr-aomp/TheRock/build/third-party/sysdeps/linux/sqlite3/build/stage/lib/rocm_sysdeps/lib/pkgconfig:
0.0	-- Resolving packages from super-project: ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;rocprofiler-register;BZip2;LibElf;libdw;NUMA;hsakmt;hsa-runtime64;amd_comgr;rocm-core;hip;HIP;hip-lang;hiprtc;SQLite3
0.0	-- Including TheRock explicit overrides for find_library and find_path
0.0	--   Libraries that must resolve from super-project: hsa-amd-aqlprofile64;hsa-amd-aqlprofile;roctx64
0.0	--   Paths that must resolve from super-project: half/half.hpp;roctracer/roctx.h
0.1	-- The C compiler identification is GNU 13.3.0
0.1	-- The CXX compiler identification is GNU 13.3.0
0.2	-- Detecting C compiler ABI info
0.3	-- Detecting C compiler ABI info - done
0.3	-- Check for working C compiler: /usr/bin/cc - skipped
0.3	-- Detecting C compile features
0.3	-- Detecting C compile features - done
0.3	-- Detecting CXX compiler ABI info
0.4	-- Detecting CXX compiler ABI info - done
0.4	-- Check for working CXX compiler: /usr/bin/c++ - skipped
0.4	-- Detecting CXX compile features
0.4	-- Detecting CXX compile features - done
0.4	-- Resolving system find_package(Git) (not found in super-project ZLIB;zstd;AMDDeviceLibs;Clang;LLD;LLVM;rocprofiler-register;BZip2;LibElf;libdw;NUMA;hsakmt;hsa-runtime64;amd_comgr;rocm-core;hip;HIP;hip-lang;hiprtc;SQLite3)
0.4	-- Found Git: /usr/bin/git (found version "2.43.0") 
0.4	-- [rocprofiler-sdk] version 1.0.0 (1.0.0)
0.4	-- [rocprofiler-sdk] git revision: 
0.4	-- [rocprofiler-sdk] git describe: v1.0.0
0.4	-- Resolving system find_library(dl_LIBRARY NAMES dl ): /usr/lib/x86_64-linux-gnu/libdl.a
0.4	-- Found dl-library: /usr/lib/x86_64-linux-gnu/libdl.a  
0.4	-- Performing Test c_rocprofiler_werror
0.5	-- Performing Test c_rocprofiler_werror - Success
0.5	-- Performing Test cxx_rocprofiler_werror
0.6	-- Performing Test cxx_rocprofiler_werror - Success
0.6	-- Performing Test c_rocprofiler_sdk_dl_rdynamic
0.7	-- Performing Test c_rocprofiler_sdk_dl_rdynamic - Success
0.7	-- Performing Test cxx_rocprofiler_sdk_dl_rdynamic
0.8	-- Performing Test cxx_rocprofiler_sdk_dl_rdynamic - Success
0.8	-- Resolving system find_library(rt_LIBRARY NAMES rt ): /usr/lib/x86_64-linux-gnu/librt.a
0.8	-- Found rt-library: /usr/lib/x86_64-linux-gnu/librt.a  
0.8	-- Performing Test c_rocprofiler_sdk_build_flags_W
0.8	-- Performing Test c_rocprofiler_sdk_build_flags_W - Success
0.8	-- Performing Test cxx_rocprofiler_sdk_build_flags_W
0.9	-- Performing Test cxx_rocprofiler_sdk_build_flags_W - Success
0.9	-- Performing Test c_rocprofiler_sdk_build_flags_Wall
1.0	-- Performing Test c_rocprofiler_sdk_build_flags_Wall - Success
1.0	-- Performing Test cxx_rocprofiler_sdk_build_flags_Wall
1.1	-- Performing Test cxx_rocprofiler_sdk_build_flags_Wall - Success
1.1	-- Performing Test c_rocprofiler_sdk_build_flags_Wno_unknown_pragmas
1.2	-- Performing Test c_rocprofiler_sdk_build_flags_Wno_unknown_pragmas - Success
1.2	-- Performing Test cxx_rocprofiler_sdk_build_flags_Wno_unknown_pragmas
1.3	-- Performing Test cxx_rocprofiler_sdk_build_flags_Wno_unknown_pragmas - Success
1.3	-- Performing Test c_rocprofiler_sdk_debug_flags_g3
1.3	-- Performing Test c_rocprofiler_sdk_debug_flags_g3 - Success
1.3	-- Performing Test cxx_rocprofiler_sdk_debug_flags_g3
1.4	-- Performing Test cxx_rocprofiler_sdk_debug_flags_g3 - Success
1.4	-- Performing Test c_rocprofiler_sdk_debug_flags_fno_omit_frame_pointer
1.5	-- Performing Test c_rocprofiler_sdk_debug_flags_fno_omit_frame_pointer - Success
1.5	-- Performing Test cxx_rocprofiler_sdk_debug_flags_fno_omit_frame_pointer
1.6	-- Performing Test cxx_rocprofiler_sdk_debug_flags_fno_omit_frame_pointer - Success
1.6	-- Performing Test c_rocprofiler_sdk_debug_flags_fno_optimize_sibling_calls
1.7	-- Performing Test c_rocprofiler_sdk_debug_flags_fno_optimize_sibling_calls - Success
1.7	-- Performing Test cxx_rocprofiler_sdk_debug_flags_fno_optimize_sibling_calls
1.8	-- Performing Test cxx_rocprofiler_sdk_debug_flags_fno_optimize_sibling_calls - Success
1.8	-- Performing Test cxx_rocprofiler_sdk_build_flags_faligned_new
