BEGIN	1757693405.1599329
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocm
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocm/cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocm/cmake/ROCMConfig.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocm/cmake/ROCMConfigVersion.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMInstallSymlinks.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMHeaderWrapper.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMCreatePackage.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMCheckTargetIds.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMSphinxDoc.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMTest.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMInstallTargets.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMSetupVersion.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMClients.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMUtilities.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMClangTidy.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMCppCheck.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMDoxygenDoc.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMDocs.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMPackageConfigHelpers.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCmCMakeBuildToolsConfig.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMProperty.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/header_template.h.in
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMAnalyzers.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/./share/rocmcmakebuildtools/cmake/ROCMChecks.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/share/rocmcmakebuildtools/cmake/ROCmCMakeBuildToolsConfigVersion.cmake
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/base/rocm-cmake/stage/share/doc/rocm-cmake/LICENSE
END	1757693405.1720366	0.012103796005249023	0
