BEGIN	1757698933.2572088
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/librccl.so.1.0
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/librccl.so.1
0.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/librccl.so.1.0" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/librccl.so
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/include/rccl/rccl.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/include/rccl/nccl_net.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/include/rccl/amd_detail/api_trace.h
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allgather_16n_direct_0_3m_ll128.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/alltoall-8n-9kb-190kb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/alltoall-8n-512kb-7mb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-ll-64tb-op.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-ll-32tb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allgather_32n_direct_0_6m_ll128.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-simple-op.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allgather_16n_direct_0_3m_ll128_op.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-ll-64tb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/alltoall-8n-0-9kb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/alltoall-8n-190kb-512kb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-ll-32tb-op.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allreduce-allpairs-8n-simple.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/allgather_32n_direct_0_6m_ll128_op.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-algorithms/alltoall-8n-7mb-43mb.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-unit-test-algorithms
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-unit-test-algorithms/all-reduce-ring-ll128.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-unit-test-algorithms/all-reduce-ring-ll.xml
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/msccl-unit-test-algorithms/all-reduce-ring-simple.xml
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/cmake/rccl/rccl-targets.cmake
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/cmake/rccl/rccl-targets-release.cmake
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/cmake/rccl/rccl-config.cmake
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/lib/cmake/rccl/rccl-config-version.cmake
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/copyright
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/share/rccl/changelog.Debian.gz
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/comm-libs/rccl/stage/bin/rcclras
