BEGIN	1757699350.552584
EXEC	/work1/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/build	/usr/bin/cmake --install /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/build
0.0	-- Install configuration: "Release"
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx1030_36.db.txt
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900_56.db.txt
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906_60.db.txt
0.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90878.db.txt
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a68.db.txt
0.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a6e.db.txt
0.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942130.db.txt
0.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942e4.db.txt
0.3	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx1030_36.HIP.fdb.txt
0.3	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx803_36.HIP.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx803_36.OpenCL.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx803_64.HIP.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx803_64.OpenCL.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900_56.HIP.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900_56.OpenCL.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900_64.HIP.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900_64.OpenCL.fdb.txt
0.4	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906_60.HIP.fdb.txt
0.5	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906_60.OpenCL.fdb.txt
0.5	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906_64.HIP.fdb.txt
0.5	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906_64.OpenCL.fdb.txt
0.5	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90878.HIP.fdb.txt
0.6	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90878.OpenCL.fdb.txt
0.6	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a68.HIP.fdb.txt
0.6	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a6e.HIP.fdb.txt
0.7	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942130.HIP.fdb.txt
0.8	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942e4.HIP.fdb.txt
0.8	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942.kdb
0.8	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a.kdb
1.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx1030.kdb
1.9	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908.kdb
2.1	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx906.kdb
2.7	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx900.kdb
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/doc/miopen-hip/LICENSE.md
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen/export.h
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908_ConvAsm1x1U_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908_ConvAsm1x1U_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908_ConvAsm1x1U_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx908_metadata.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupFwdXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupFwdXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupFwdXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_ConvHipIgemmGroupXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx90a_metadata.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupBwdXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupBwdXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupBwdXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupFwdXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupFwdXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupFwdXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupWrwXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupWrwXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupWrwXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_ConvHipIgemmGroupXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx942_metadata.tn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupBwdXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupBwdXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupBwdXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupFwdXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupFwdXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupFwdXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupWrwXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupWrwXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupWrwXdlops_metadata.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupXdlops_decoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupXdlops_encoder.ktn.model
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/share/miopen/db/gfx950_ConvHipIgemmGroupXdlops_metadata.ktn.model
3.2	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include
3.2	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen/miopen.h
3.2	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include
3.2	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen
3.2	-- Up-to-date: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen/export.h
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen/version.h
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/include/miopen/config.h
3.2	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/libMIOpen.so.1.0
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/libMIOpen.so.1
4.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/libMIOpen.so.1.0" to "$ORIGIN/rocm_sysdeps/lib:$ORIGIN/llvm/lib:$ORIGIN:$ORIGIN/host-math/lib"
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/libMIOpen.so
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/cmake/miopen/miopen-targets.cmake
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/cmake/miopen/miopen-targets-release.cmake
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/cmake/miopen/miopen-config.cmake
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/lib/cmake/miopen/miopen-config-version.cmake
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/bin/MIOpenDriver
4.0	-- Set non-toolchain portion of runtime path of "/work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/bin/MIOpenDriver" to "$ORIGIN/../lib/rocm_sysdeps/lib:$ORIGIN/../lib/llvm/lib:$ORIGIN/../lib:$ORIGIN/../lib/host-math/lib"
4.0	-- Installing: /work/grodgers/git/tr-aomp/TheRock/build/ml-libs/MIOpen/stage/libexec/miopen/install_precompiled_kernels.sh
END	1757699354.550091	3.997507095336914	0
